"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","BR Audit URL","BR Audit Type","BR Audit Statement Date","BR Audit Period Start Date","BR Audit Period End Date","EV SSL Audit URL","EV SSL Audit Type","EV SSL Audit Statement Date","EV SSL Audit Period Start Date","EV SSL Audit Period End Date","EV Code Signing Audit URL","EV Code Signing Audit Type","EV Code Signing Audit Statement Date","EV Code Signing Audit Period Start Date","EV Code Signing Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Mozilla Status","Microsoft Status","Subordinate CA Owner"
"Swisscom (Switzerland) Ltd","001o000000HshFtAAJ","Swisscom Root EV CA 2","001o000000HsfpNAAR","Swisscom (Switzerland) Ltd","Root Certificate","","D95FEA3CA4EEDCE74CD76E75FC6D1FF62C441F0FA8BC77F034B19E5DB258015D","","false","KPMG","https://bug1015839.bmoattachments.org/attachment.cgi?id=8781165","ETSI TS 102 042","2016.08.15","2016.08.15","2016.08.15","https://bug1015839.bmoattachments.org/attachment.cgi?id=8781165","ETSI TS 102 042","2016.08.15","2016.08.15","2016.08.15","https://bug1015839.bmoattachments.org/attachment.cgi?id=8781165","ETSI TS 102 042","2016.08.15","2016.08.15","2016.08.15","","","","","","false","http://www.swissdigicert.ch/sdcs/portal/page?node=download_docs&lang=en","http://www.swissdigicert.ch/sdcs/portal/page?node=download_docs&lang=en","","https://test-quarz-ev-ca-2.pre.swissdigicert.ch/","","","false","Removed","NotBefore",""
"SwissSign AG","001o000000HshFuAAJ","SwissSign Gold CA - G2","001o000000HsfpOAAR","SwissSign AG","Root Certificate","","62DD0BE9B9F50A163EA0F8E75C053B1ECA57EA55C8688F647C6881F2C8357B95","","false","T?V Austria","https://it-tuv.com/wp-content/uploads/2018/12/AA2018122002_Audit_Attestation_TA_CERT__SwissSign_Gold_G2.pdf","ETSI EN 319 411","2018.12.20","2017.10.10","2018.09.28","https://it-tuv.com/wp-content/uploads/2018/12/AA2018122002_Audit_Attestation_TA_CERT__SwissSign_Gold_G2.pdf","ETSI EN 319 411","2018.12.20","2017.10.10","2018.09.28","https://it-tuv.com/wp-content/uploads/2018/12/AA2018122002_Audit_Attestation_TA_CERT__SwissSign_Gold_G2.pdf","ETSI EN 319 411","2018.12.20","2017.10.10","2018.09.28","","","","","","false","http://repository.swisssign.com/SwissSign-Gold-CP-CPS.pdf","http://repository.swisssign.com/SwissSign-Gold-CP-CPS.pdf","2018.12.17","https://ev-g2-valid-cert-demo.swisssign.net/","https://ev-g2-expired-cert-demo.swisssign.net/","https://ev-g2-revoked-cert-demo.swisssign.net/","false","Included","Included",""
"SwissSign AG","001o000000HshFvAAJ","SwissSign Platinum CA - G2","001o000000HsfpOAAR","SwissSign AG","Root Certificate","","3B222E566711E992300DC0B15AB9473DAFDEF8C84D0CEF7D3317B4C1821D1436","","false","T?V Austria","https://it-tuv.com/wp-content/uploads/2018/12/AA2018122001_Audit_Attestation_TA_CERT__SwissSign_Platinum_G2.pdf","ETSI EN 319 411","2018.12.20","2018.06.07","2018.09.28","","","","","","","","","","","","","","","","false","http://repository.swisssign.com/SwissSign-Platinum-CP-CPS.pdf","http://repository.swisssign.com/SwissSign-Platinum-CP-CPS.pdf","2018.12.17","","","","false","Included","Included",""
"SwissSign AG","001o000000HshFwAAJ","SwissSign Silver CA - G2","001o000000HsfpOAAR","SwissSign AG","Root Certificate","","BE6C4DA2BBB9BA59B6F3939768374246C3C005993FA98F020D1DEDBED48A81D5","","false","T?V Austria","https://it-tuv.com/wp-content/uploads/2018/12/AA2018122003_Audit_Attestation_TA_CERT__SwissSign_Silver_G2.pdf","ETSI EN 319 411","2018.12.20","2018.06.07","2018.09.28","https://it-tuv.com/wp-content/uploads/2018/12/AA2018122003_Audit_Attestation_TA_CERT__SwissSign_Silver_G2.pdf","ETSI EN 319 411","2018.12.20","2018.06.07","2018.09.28","","","","","","","","","","","false","http://repository.swisssign.com/SwissSign-Silver-CP-CPS.pdf","http://repository.swisssign.com/SwissSign-Silver-CP-CPS.pdf","2018.12.17","https://silver-g2-valid-cert-demo.swisssign.net/","https://silver-g2-expired-cert-demo.swisssign.net/","https://silver-g2-revoked-cert-demo.swisssign.net/","false","Included","Included",""
"SwissSign AG","001o000000rGWcWAAW","SwissSign Silver Root CA - G3","001o000000HsfpOAAR","SwissSign AG","Root Certificate","","1E49AC5DC69E86D0565DA2C1305C419330B0B781BFEC50E54A1B35AF7FDDD501","","false","KPMG","https://bugzilla.mozilla.org/attachment.cgi?id=8861552","ETSI TS 102 042","2017.03.30","2017.03.30","2017.03.30","https://bugzilla.mozilla.org/attachment.cgi?id=8861552","ETSI TS 102 042","2017.03.30","2017.03.30","2017.03.30","","","","","","","","","","","false","http://swisssign.com/repository","http://repository.swisssign.com/SwissSign-Silver-CP-CPS.pdf","","","","","false","Not Yet Included","NotBefore",""
"T-Systems International GmbH (Deutsche Telekom)","001o000000HshESAAZ","Deutsche Telekom Root CA 2","001o000000HsfpYAAR","T-Systems International GmbH (Deutsche Telekom)","Root Certificate","","B6191A50D0C3977F7DA99BCDAAC86A227DAEB9679EC70BA3B0C9D92271C170D3","","false","T?ViT - T?V Informationstechnik GmbH","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2019072606_Deutsche-Telekom-Root-CA-2_V1.0_s.pdf","ETSI EN 319 411","2019.07.26","2018.05.18","2019.05.09","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2019072606_Deutsche-Telekom-Root-CA-2_V1.0_s.pdf","ETSI EN 319 411","2019.07.26","2018.05.18","2019.05.09","","","","","","","","","","","false","https://www.telesec.de/en/public-key-infrastructure/support/cp-cps?download=775:cp-telesec-globalroot","https://www.telesec.de/en/public-key-infrastructure/support/cp-cps?download=776:cps-telesec-globalroot","2019.10.10","https://root-ca2.test.telesec.de/","https://root-ca2-expired.test.telesec.de/","https://root-ca2-revoked.test.telesec.de/","false","Removed","Included",""
"T-Systems International GmbH (Deutsche Telekom)","001o000000HshGBAAZ","T-TeleSec GlobalRoot Class 2","001o000000HsfpYAAR","T-Systems International GmbH (Deutsche Telekom)","Root Certificate","","91E2F5788D5810EBA7BA58737DE1548A8ECACD014598BC0B143E041B17052552","","false","T?ViT - T?V Informationstechnik GmbH","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2019072602_T-TeleSec-GlobalRoot-Class-2_V1.0_s.pdf","ETSI EN 319 411","2019.07.26","2018.05.18","2019.05.09","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2019072602_T-TeleSec-GlobalRoot-Class-2_V1.0_s.pdf","ETSI EN 319 411","2019.07.26","2018.05.18","2019.05.09","","","","","","","","","","","false","https://www.telesec.de/en/public-key-infrastructure/support/cp-cps?download=775:cp-telesec-globalroot","https://www.telesec.de/en/public-key-infrastructure/support/cp-cps?download=776:cps-telesec-globalroot","2019.10.10","https://root-class2.test.telesec.de/","https://root-class2-expired.test.telesec.de/","https://root-class2-revoked.test.telesec.de/","false","Included","Included",""
"T-Systems International GmbH (Deutsche Telekom)","001o000000HshGCAAZ","T-TeleSec GlobalRoot Class 3","001o000000HsfpYAAR","T-Systems International GmbH (Deutsche Telekom)","Root Certificate","","FD73DAD31C644FF1B43BEF0CCDDA96710B9CD9875ECA7E31707AF3E96D522BBD","","false","T?ViT - T?V Informationstechnik GmbH","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2019072601_T-TeleSec-GlobalRoot-Class-3_V1.0_s.pdf","ETSI EN 319 411","2019.07.26","2018.05.18","2019.05.09","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2019072601_T-TeleSec-GlobalRoot-Class-3_V1.0_s.pdf","ETSI EN 319 411","2019.07.26","2018.05.18","2019.05.09","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/AA2019072601_T-TeleSec-GlobalRoot-Class-3_V1.0_s.pdf","ETSI EN 319 411","2019.07.26","2018.05.18","2019.05.09","","","","","","false","https://www.telesec.de/en/public-key-infrastructure/support/cp-cps?download=775:cp-telesec-globalroot","https://www.telesec.de/en/public-key-infrastructure/support/cp-cps?download=776:cps-telesec-globalroot","2019.10.10","https://root-class3.test.telesec.de/","https://root-class3-expired.test.telesec.de/","https://root-class3-revoked.test.telesec.de/","false","Included","Included",""
"Taiwan-CA Inc. (TWCA)","001o000000HshGHAAZ","TWCA Global Root CA","001o000000HsfpTAAR","Taiwan-CA Inc. (TWCA)","Root Certificate","","59769007F7685D0FCD50872F9F95D5755A5B2B457D81F3692B610A98672F0E1B","","false","KPMG","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=225350","WebTrust","2019.02.27","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=225502","WebTrust","2019.02.27","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=225503","WebTrust","2019.02.27","2018.01.01","2018.12.31","","","","","","false","https://www.twca.com.tw/picture/file/05311613-TWCA-CP-EN.pdf","https://www.twca.com.tw/picture/file/05311626-TWCAEVSSLCPSV14EN.pdf
https://www.twca.com.tw/picture/file/05271722-TWCAGLOBALCPSV13EN.pdf
https://www.twca.com.tw/picture/file/05311616-TWCA-RCA-CPS-EN(V1.3draft).pdf","2019.05.15","https://evssldemo3.twca.com.tw/index.html","https://evssldemo5.twca.com.tw/","https://evssldemo4.twca.com.tw/","false","Included","Included",""
"Taiwan-CA Inc. (TWCA)","001o000000HshGIAAZ","TWCA Root Certification Authority","001o000000HsfpTAAR","Taiwan-CA Inc. (TWCA)","Root Certificate","","BFD88FE1101C41AE3E801BF8BE56350EE9BAD1A6B9BD515EDC5C6D5B8711AC44","","false","KPMG","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=225350","WebTrust","2019.02.27","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=225502","WebTrust","2019.02.27","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=225503","WebTrust","2019.02.27","2018.01.01","2018.12.31","","","","","","false","https://www.twca.com.tw/picture/file/05311613-TWCA-CP-EN.pdf","https://www.twca.com.tw/picture/file/05311626-TWCAEVSSLCPSV14EN.pdf
https://www.twca.com.tw/picture/file/05271722-TWCAGLOBALCPSV13EN.pdf
https://www.twca.com.tw/picture/file/05311616-TWCA-RCA-CPS-EN(V1.3draft).pdf","2019.05.15","https://evssldemo3.twca.com.tw/index.html","https://evssldemo5.twca.com.tw/","https://evssldemo4.twca.com.tw/","false","Included","Included",""
"Telekom Applied Business Malaysia (TMCA)","001o000000rGWdKAAW","TM Applied Business Root Certificate","001o000000HsrwIAAR","Telekom Applied Business Malaysia (TMCA)","Root Certificate","","A9C77AF1BCDFAA3739442B0B2734C68EAF2E9833F0D766FBCAA6F2AEB42DEC02","","false","","","","2014.10.31","2014.10.31","2014.10.31","","","","","","","","","","","","","","","","false","","","","","","","false","Not Yet Included","Included",""
"Telia Company (formerly TeliaSonera)","001o000000HshFhAAJ","Sonera Class2 CA","001o000000HsfpUAAR","Telia Company (formerly TeliaSonera)","Root Certificate","","7908B40314C138100B518D0735807FFBFCF8518A0095337105BA386B153DD927","","false","Ernst & Young, LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=231161","WebTrust","2019.06.28","2018.04.01","2019.03.31","https://support.trust.telia.com/download/CA/Telia-WebTrust-For-CA-SSL-Baseline-With-Network-Security-Report-2019.pdf","WebTrust","2019.06.28","2018.04.01","2019.03.31","","","","","","","","","","","false","https://repository.trust.teliasonera.com/Telia_Server_Certificate_CPS_v2.5.pdf","https://repository.trust.teliasonera.com/Telia_Root_CPS_v2.4.pdf","2019.05.15","https://juolukka.cover.sonera.net:10443/","https://juolukka.cover.sonera.net:10445/","https://juolukka.cover.sonera.net:10444/","false","Included","Included",""
"Telia Company (formerly TeliaSonera)","001o000000HshG3AAJ","TeliaSonera Root CA v1","001o000000HsfpUAAR","Telia Company (formerly TeliaSonera)","Root Certificate","","DD6936FE21F8F077C123A1A521C12224F72255B73E03A7260693E8A24B0FA389","","false","Ernst & Young, LLP","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=231161","WebTrust","2019.06.28","2018.04.01","2019.03.31","https://support.trust.telia.com/download/CA/Telia-WebTrust-For-CA-SSL-Baseline-With-Network-Security-Report-2019.pdf","WebTrust","2019.06.28","2018.04.01","2019.03.31","https://support.trust.telia.com/download/CA/TeliaEVWebTrustReport2018.pdf","WebTrust","2018.06.29","2017.04.01","2018.03.31","","","","","","false","https://repository.trust.teliasonera.com/Telia_Server_Certificate_CPS_v2.5.pdf","https://repository.trust.teliasonera.com/Telia_Root_CPS_v2.4.pdf","2019.05.15","https://juolukka.cover.sonera.net:10447/","https://juolukka.cover.sonera.net:10449/","https://juolukka.cover.sonera.net:10448/","false","Included","Included",""
"Thailand National Root Certificate Authority (Electronic Transactions Development Agency)","001o000000rGWaGAAW","Thailand National Root Certification Authority - G1","001o000000rGWlOAAW","Thailand National Root Certificate Authority (Electronic Transactions Development Agency)","Root Certificate","","2A8DA2F8D23E0CD3B5871ECFB0F42276CA73230667F474EEDE71C5EE32CC3EC6","","false","BDO International Limited","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223372","WebTrust","2018.10.18","2017.09.01","2018.08.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223373","WebTrust","2018.10.18","2017.09.01","2018.08.31","","","","","","","","","","","false","https://nrca.go.th/download-publishing/18/","https://nrca.go.th/download-publishing/19/","2018.08.31","https://ssldemo1.thaidigitalid.com/","https://ssldemo3.thaidigitalid.com/","https://ssldemo2.thaidigitalid.com/","false","Not Yet Included","Included",""
"TrustCor Systems","001o000000vmkzIAAQ","TrustCor ECA-1","001o000000ipy6sAAA","TrustCor Systems","Root Certificate","","5A885DB19C01D912C5759388938CAFBBDF031AB2D48E91EE15589B42971D039C","","false","PAG - Princeton Audit Group","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224231","WebTrust","2018.11.30","2017.12.01","2018.11.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224232","WebTrust","2018.11.30","2017.12.01","2018.11.30","","","","","","","","","","","false","https://www.trustcorsystems.com/static//webtrust/TrustCorCA-CP-1.5.0.pdf","https://www.trustcorsystems.com/static//webtrust/TrustCorCA-CPS-1.5.0.pdf","2019.04.19","https://valid.epki.external.trustcor.ca/","https://expired.epki.external.trustcor.ca/","https://revoked.epki.external.trustcor.ca/","false","Included","Included",""
"TrustCor Systems","001o000000vml9yAAA","TrustCor RootCert CA-1","001o000000ipy6sAAA","TrustCor Systems","Root Certificate","","D40E9C86CD8FE468C1776959F49EA774FA548684B6C406F3909261F4DCE2575C","","false","PAG - Princeton Audit Group","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224231","WebTrust","2018.11.30","2017.12.01","2018.11.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224232","WebTrust","2018.11.30","2017.12.01","2018.11.30","","","","","","","","","","","false","https://www.trustcorsystems.com/static//webtrust/TrustCorCA-CP-1.5.0.pdf","https://www.trustcorsystems.com/static//webtrust/TrustCorCA-CPS-1.5.0.pdf","2019.04.19","https://catest1.trustcor.ca/","https://catest1-expire.trustcor.ca/","https://catest1-revoke.trustcor.ca/","false","Included","Included",""
"TrustCor Systems","001o000000vml4iAAA","TrustCor RootCert CA-2","001o000000ipy6sAAA","TrustCor Systems","Root Certificate","","0753E940378C1BD5E3836E395DAEA5CB839E5046F1BD0EAE1951CF10FEC7C965","","false","PAG - Princeton Audit Group","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224231","WebTrust","2018.11.30","2017.12.01","2018.11.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224232","WebTrust","2018.11.30","2017.12.01","2018.11.30","","","","","","","","","","","false","https://www.trustcorsystems.com/static//webtrust/TrustCorCA-CP-1.5.0.pdf","https://www.trustcorsystems.com/static//webtrust/TrustCorCA-CPS-1.5.0.pdf","2019.04.19","https://catest2.trustcor.ca/","https://catest2-expire.trustcor.ca/","https://catest2-revoke.trustcor.ca","false","Included","Included",""
"TrustFactory(Pty)Ltd","0011J00001QTdoCQAT","TrustFactory Client Root Certificate Authority","0011J00001QTdkPQAT","TrustFactory(Pty)Ltd","Root Certificate","","92C4DB06C42A130D663574D7741B7F93C806FD6714DCE890E84B568FAE86E64C","","false","KPMG","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224190","WebTrust","2018.12.14","2018.08.08","2018.10.07","","","","","","","","","","","","","","","","false","https://www.trustfactory.net/repository/trustfactory_cp_v1.5.pdf","https://www.trustfactory.net/repository/trustfactory_ssl_root_ca_cps_v1.5.pdf, https://www.trustfactory.net/repository/trustfactory_client_root_ca_cps_v1.5.pdf","2019.03.26","","","","false","Not Yet Included","Included",""
"TrustFactory(Pty)Ltd","0011J00001QTdnxQAD","TrustFactory SSL Root Certificate Authority","0011J00001QTdkPQAT","TrustFactory(Pty)Ltd","Root Certificate","","608142DA5C675DD47C1AA3A26EE329E24E81D5FF3B94017BC1C1A0C37DB4C1A0","","false","KPMG","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224190","WebTrust","2018.12.14","2018.08.08","2018.10.07","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224191","WebTrust","2018.12.14","2018.08.08","2018.10.07","","","","","","","","","","","false","https://www.trustfactory.net/repository/trustfactory_cp_v1.5.pdf","https://www.trustfactory.net/repository/trustfactory_ssl_root_ca_cps_v1.5.pdf, https://www.trustfactory.net/repository/trustfactory_client_root_ca_cps_v1.5.pdf","2019.03.26","https://valid.trustfactory.net","https://expired.trustfactory.net","https://revoked.trustfactory.net","false","Not Yet Included","Included",""
"Trustis","001o000000HshGAAAZ","Trustis Limited - Trustis FPS Root CA","001o000000HsfpWAAR","Trustis","Root Certificate","","C1B48299ABA5208FE9630ACE55CA68A03EDA5A519C8802A0D3A673BE8F8E557D","","false","LRQA - Lloyds Register Quality Assurance","https://bug1360184.bmoattachments.org/attachment.cgi?id=9047305","ETSI EN 319 411","2019.01.29","2018.02.17","2019.01.15","https://bug1360184.bmoattachments.org/attachment.cgi?id=9047305","ETSI EN 319 411","2019.01.29","2018.02.17","2019.01.15","","","","","","","","","","","false","http://www.trustis.com/pki/fpsia/policy/Trustis-FPS-Base-CP-v2.5.1.pdf","http://www.trustis.com/pki/fpsia/policy/Trustis-FPS-CPS-v1.9.1.pdf","2019.01.18","https://etsi-411-test-active.trustis.com/","https://etsi-411-test-expired.trustis.com/","https://etsi-411-test-revoked.trustis.com/","false","Included","Included",""
"TurkTrust","001o000000ccb2yAAA","T?RKTRUST Elektronik Sertifika Hizmet Sa?lay?c?s? H5","001o000000HsfpZAAR","TurkTrust","Root Certificate","","49351B903444C185CCDC5C693D24D8555CB208D6A8141307699F4AF063199D78","","false","T?ViT - T?V Informationstechnik GmbH","https://bugzilla.mozilla.org/attachment.cgi?id=8828490","ETSI TS 102 042","2016.12.31","2015.11.30","2016.11.25","https://www.tuvit.de/fileadmin/Content/TUV_IT/zertifikate/en/6749UE_s.pdf","ETSI TS 102 042","2016.12.31","2015.11.30","2016.11.25","","","","","","","","","","","false","http://www.turktrust.com.tr/en/repository","http://www.turktrust.com.tr/en/repository","","https://testsuite12001.turktrust.com.tr","","","false","Removed","NotBefore",""
